Wed Sep  9 18:22:12 2020    output.prof

         3368231 function calls (3228307 primitive calls) in 76.218 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.164    0.164 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\training.py:1396(predict_step)
        3    0.000    0.000    0.154    0.051 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:1704(flat_map)
        3    0.000    0.000    0.154    0.051 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:4119(__init__)
       49    0.000    0.000    0.154    0.003 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\math_ops.py:1921(reduce_sum)
      314    0.004    0.000    0.151    0.000 C:\Users\39331\anaconda3\lib\threading.py:540(wait)
     9707    0.149    0.000    0.149    0.000 {method 'acquire' of '_thread.lock' objects}
     2016    0.018    0.000    0.148    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:2471(get_attr)
     3537    0.011    0.000    0.148    0.000 C:\Users\39331\anaconda3\lib\site-packages\google\protobuf\internal\python_message.py:1104(SerializePartialToString)
        9    0.000    0.000    0.147    0.016 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\layers\core.py:209(dropped_inputs)
      303    0.004    0.000    0.146    0.000 C:\Users\39331\anaconda3\lib\threading.py:270(wait)
313189/313187    0.103    0.000    0.145    0.000 {built-in method builtins.isinstance}
        9    0.000    0.000    0.144    0.016 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:3358(wrapper_fn)
        9    0.000    0.000    0.144    0.016 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\nn_ops.py:4890(dropout)
        9    0.000    0.000    0.144    0.016 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\nn_ops.py:4945(dropout_v2)
        9    0.000    0.000    0.143    0.016 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:3292(_wrapper_helper)
       72    0.000    0.000    0.141    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\state_ops.py:198(assign)
        6    0.000    0.000    0.140    0.023 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:569(from_tensors)
        6    0.000    0.000    0.140    0.023 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:2980(__init__)
5388/3537    0.032    0.000    0.136    0.000 C:\Users\39331\anaconda3\lib\site-packages\google\protobuf\internal\python_message.py:1110(InternalSerialize)
        3    0.000    0.000    0.134    0.045 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\control_flow_ops.py:1100(cond)
       20    0.000    0.000    0.134    0.007 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\math_grad.py:147(_SumGrad)
      980    0.005    0.000    0.133    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\utils\tf_utils.py:513(to_numpy_or_python_type)
        6    0.000    0.000    0.133    0.022 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\utils\metrics_utils.py:73(decorated)
7319/3435    0.013    0.000    0.131    0.000 C:\Users\39331\anaconda3\lib\site-packages\google\protobuf\internal\encoder.py:307(FieldSize)
        9    0.000    0.000    0.130    0.014 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\util\structure.py:70(normalize_element)
        3    0.000    0.000    0.129    0.043 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\cond_v2.py:59(cond_v2)
        6    0.000    0.000    0.129    0.021 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\metrics.py:173(update_state_fn)
    15471    0.044    0.000    0.127    0.000 C:\Users\39331\anaconda3\lib\site-packages\google\protobuf\internal\python_message.py:832(ListFields)
      254    0.001    0.000    0.126    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\gen_resource_variable_ops.py:123(assign_variable_op)
    37/29    0.000    0.000    0.126    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\util\structure.py:407(type_spec_from_value)
       46    0.000    0.000    0.123    0.003 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\array_ops.py:59(reshape)
        3    0.000    0.000    0.123    0.041 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\frame.py:662(__repr__)
        6    0.000    0.000    0.123    0.020 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\nn_ops.py:3493(_flatten_outer_dims)
        3    0.000    0.000    0.122    0.041 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\frame.py:738(to_string)
       60    0.001    0.000    0.122    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\gen_math_ops.py:10278(square)
       27    0.001    0.000    0.121    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\training\tracking\base.py:691(_add_variable_with_custom_getter)
       12    0.000    0.000    0.120    0.010 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\base_layer.py:2614(_maybe_build)
       72    0.000    0.000    0.120    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\math_ops.py:1419(_add_dispatch)
       36    0.000    0.000    0.119    0.003 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\math_ops.py:4739(sqrt)
       36    0.000    0.000    0.119    0.003 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\gen_math_ops.py:10161(sqrt)
       72    0.001    0.000    0.119    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\gen_math_ops.py:463(add_v2)
       22    0.001    0.000    0.117    0.005 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\base_layer.py:477(add_weight)
        9    0.000    0.000    0.117    0.013 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\layers\core.py:1159(build)
       27    0.000    0.000    0.117    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\base_layer_utils.py:55(make_variable)
       27    0.000    0.000    0.116    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\variables.py:182(_variable_v1_call)
        3    0.000    0.000    0.115    0.038 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:4031(__init__)
        3    0.000    0.000    0.113    0.038 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\transpiler.py:167(create)
       36    0.000    0.000    0.113    0.003 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\variables.py:1072(_run_op)
       46    0.001    0.000    0.113    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\gen_array_ops.py:8143(reshape)
       71    0.000    0.000    0.111    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\constant_op.py:335(_constant_tensor_conversion_function)
       20    0.000    0.000    0.109    0.005 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\variables.py:199(<lambda>)
       20    0.000    0.000    0.109    0.005 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\variable_scope.py:2557(default_variable_creator)
14891/9672    0.028    0.000    0.108    0.000 C:\Users\39331\anaconda3\lib\contextlib.py:117(__exit__)
  1659/33    0.005    0.000    0.108    0.003 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\core\converter.py:313(visit)
       30    0.000    0.000    0.108    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\math_grad.py:1304(_MulGrad)
     1980    0.006    0.000    0.106    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\util\tf_stack.py:131(extract_stack)
       18    0.009    0.001    0.106    0.006 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\random_ops.py:207(random_uniform)
     1212    0.004    0.000    0.105    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\util\nest.py:635(<listcomp>)
     1980    0.096    0.000    0.099    0.000 {built-in method tensorflow.python._tf_stack.extract_stack}
   118050    0.072    0.000    0.097    0.000 C:\Users\39331\anaconda3\lib\site-packages\google\protobuf\internal\python_message.py:699(getter)
       15    0.000    0.000    0.096    0.006 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\array_ops.py:1028(slice)
       15    0.000    0.000    0.096    0.006 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\gen_array_ops.py:9212(_slice)
   211554    0.056    0.000    0.093    0.000 {method 'get' of 'dict' objects}
       49    0.000    0.000    0.093    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\math_ops.py:1987(reduce_sum_with_dims)
        3    0.000    0.000    0.092    0.031 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\compile_utils.py:382(update_state)
    37429    0.063    0.000    0.092    0.000 C:\Users\39331\anaconda3\lib\site-packages\google\protobuf\internal\python_message.py:1497(__init__)
       49    0.001    0.000    0.091    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\gen_math_ops.py:10493(_sum)
       56    0.000    0.000    0.091    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\math_ops.py:524(subtract)
       56    0.001    0.000    0.091    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\gen_math_ops.py:10433(sub)
        3    0.000    0.000    0.088    0.029 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:4069(__init__)
        3    0.000    0.000    0.087    0.029 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\data_adapter.py:330(slice_batch_indices)
        6    0.000    0.000    0.087    0.014 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\metrics.py:336(update_state)
        1    0.000    0.000    0.083    0.083 <ipython-input-9-4b674ec37727>:4(<module>)
        3    0.000    0.000    0.083    0.028 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\loader.py:70(load_ast)
        9    0.000    0.000    0.083    0.009 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\initializers\initializers_v2.py:387(__call__)
        3    0.000    0.000    0.083    0.028 C:\Users\39331\anaconda3\lib\site-packages\pandas\io\formats\format.py:909(to_string)
        3    0.000    0.000    0.083    0.028 C:\Users\39331\anaconda3\lib\site-packages\pandas\io\formats\format.py:512(get_result)
        9    0.000    0.000    0.083    0.009 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\init_ops_v2.py:528(__call__)
        3    0.000    0.000    0.082    0.027 C:\Users\39331\anaconda3\lib\site-packages\pandas\io\formats\format.py:806(write_result)
        9    0.000    0.000    0.082    0.009 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\init_ops_v2.py:1037(random_uniform)
50816/41007    0.048    0.000    0.082    0.000 C:\Users\39331\anaconda3\lib\site-packages\google\protobuf\internal\python_message.py:1452(Modified)
     2016    0.073    0.000    0.082    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_OperationGetAttrValueProto}
     1904    0.004    0.000    0.080    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\util\nest.py:536(pack_sequence_as)
       45    0.001    0.000    0.079    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\gen_nn_ops.py:648(bias_add)
       33    0.001    0.000    0.078    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\templates.py:234(replace)
        3    0.000    0.000    0.078    0.026 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\metrics.py:582(update_state)
     1911    0.012    0.000    0.077    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\util\nest.py:496(_pack_sequence_as)
     1452    0.008    0.000    0.076    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\func_graph.py:362(as_default)
        3    0.001    0.000    0.076    0.025 C:\Users\39331\anaconda3\lib\site-packages\pandas\io\formats\format.py:708(_to_str_columns)
       26    0.000    0.000    0.076    0.003 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\math_ops.py:1153(r_binary_op_wrapper)
     2089    0.009    0.000    0.076    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:6458(__enter__)
       18    0.000    0.000    0.075    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\gen_random_ops.py:695(random_uniform)
      249    0.012    0.000    0.074    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\tensor_util.py:360(make_tensor_proto)
     2977    0.022    0.000    0.074    0.000 C:\Users\39331\anaconda3\lib\site-packages\google\protobuf\internal\decoder.py:594(DecodeRepeatedField)
     2904    0.023    0.000    0.073    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:5580(get_controller)
     9769    0.021    0.000    0.073    0.000 C:\Users\39331\anaconda3\lib\site-packages\google\protobuf\internal\python_message.py:708(field_setter)
     1294    0.002    0.000    0.072    0.000 C:\Users\39331\anaconda3\lib\site-packages\ipykernel\iostream.py:323(_schedule_flush)
     1520    0.010    0.000    0.071    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:5744(executing_eagerly_outside_functions)
       43    0.001    0.000    0.070    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\array_ops.py:631(shape_internal)
        3    0.000    0.000    0.070    0.023 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\converters\control_flow.py:402(transform)
       18    0.000    0.000    0.068    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:806(assign_add)
    23089    0.046    0.000    0.068    0.000 C:\Users\39331\anaconda3\lib\site-packages\google\protobuf\internal\type_checkers.py:211(CheckValue)
     1832    0.068    0.000    0.068    0.000 {built-in method tensorflow.python._pywrap_tf_session.TF_FinishOperation}
   201/69    0.001    0.000    0.067    0.001 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\transformer.py:282(visit_block)
       16    0.000    0.000    0.066    0.004 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\math_grad.py:579(_SquareGrad)
    27940    0.019    0.000    0.064    0.000 {built-in method builtins.setattr}
      437    0.010    0.000    0.064    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\function.py:2977(_cache_key)
    27592    0.018    0.000    0.063    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:2376(type)
       36    0.000    0.000    0.063    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\math_ops.py:1267(truediv)
       36    0.001    0.000    0.063    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\math_ops.py:1220(_truediv_python3)
       48    0.000    0.000    0.063    0.001 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\array_ops.py:244(identity)
       36    0.000    0.000    0.062    0.002 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:1953(value)
